stm_car_user,Status,Date,ID,Title,Tipo,stm_genuine_price,Marca,Modelo,Versao,ymfc,"Ano Modelo",mileage,Cambio,Combustivel,Cor,Portas,Estilo,additional_features,"Image URL",Content,"Post Type",stm_car_location,stm_lat_car_admin,stm_lng_car_admin,car_mark_as_sold,registration_date,sale_price,"Author ID",vin_number,Motor,title_custom,km_custom,"OP custom"
51,publish,20210528,25544,"Volkswagen Fox",Usado,54900,Volkswagen,Fox,,2018,2019,50000,Manual,Flex,Branco,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/05/e6c3eec3-f069-4c64-abce-11a0c4c6fd59.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/0cbc6bf9-45ed-4946-88a3-1a7ed796a0f2.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/1add1ae3-fcfd-412a-b0c4-94892518da50.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/2effce45-4b13-4dce-bcbe-49cde009b09c.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/3a29bc21-8b29-4d3d-836e-78c298d51c05.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/3bd01128-afb8-4dd3-850a-d5e99f5dc514.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/043f70ec-b9ae-4dea-8542-da452d6f84b9.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/79fb5c41-725d-46d2-8851-1e06bd4680c7.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/527fcf6f-6fdc-4355-aed8-a69efb1b3cf1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/71907ff0-a184-490d-988f-29f99ca554e6.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/315306d8-6ac2-432b-8d3a-6787c979b8cc.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/d719de31-03c4-4192-af90-818e975b9d16.jpg",N/A,listings,Unai,,,,,,51,"Xtreme 1.6",1.6,"Volkswagen Fox  Xtreme 1.6     ",50000,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Direção hidráulica|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
51,publish,20210528,25558,"Fiat Siena",Usado,29900,Fiat,Siena,,2012,2012,96000,Manual,Flex,Cinza,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3, Rodas de liga leve,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/05/1ff3c427-ea3c-4378-99b8-c3c25684f586.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/5bacdb26-cb75-4d0d-9b14-f628caa2f3ec.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/9d76540f-a5a6-4a0b-ad60-1fc1b27ddd96.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/12bb89db-57bc-4601-b969-9daeef2caf68.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/39ea989a-d8ab-4567-9343-beec6b6f8c17.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/64929d79-aa2f-4ac0-a3ac-7fd87fc2be92.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/2422478f-15a2-44b5-9621-7924733d2649.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/8373822a-8c4c-4396-9c0e-11aceeebe1a3.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/a091c6a1-56f5-453d-ac39-3f33ab914a6a.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/aa93d4de-41bc-4ccd-82ef-2c2af9ba2f2c.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/ba61d1be-fa66-4261-ab73-deab76ee1b9b.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/05/cef73c27-1a2d-4d0b-8df5-f4755b22301e.jpg","TODO REVISADO (OLEOS, CORREIAS E FILTROS)

04 PNEUS MICHELIN NOVOS

BATERIA NOVA",listings,Unai,,,on,,,51,"El Celebration 1.4",1.4,"Fiat Siena  EL Celebration 1.4    ",96000,"Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210528,25572,"Toyota Hilux",Novo,309900,Toyota,Hilux,,2021,2021,00000,Automático,Diesel,Branco,4,Picape,"Ar condicionado,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/05/DC67DB12-BFDE-40B4-B393-480ABFCE473A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/CB62C784-BD09-4674-A4B6-3A1832010CDA.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/8DCFBBE7-6FA2-41E4-A14D-6B004A41279D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/396FBCFF-16EC-46DD-A3A0-BE2565F5C0FE.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/019EA52E-AF83-4403-B389-85931B31DCF2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/AC9C6B99-213D-4368-A379-FD7498103625.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/8E6CC3E5-8903-4A9B-B4AC-45FACAE58FE1.jpeg",N/A,listings,Unai,,,on,,,46,SRX,3.0,"Toyota Hilux  3.0 SRX      ",00000,"ABS|Air bag|Ar condicionado|Bancos em couro|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
33,publish,20210529,25587,"Fiat Toro",Usado,120000,Fiat,Toro,,2019,2020,93000,Automático,Diesel,Branco,4,Picape,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.14-10.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.13-2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.13.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.14-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.14-4.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.14-5.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.14-7.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.14-8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.13-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-14.20.14-11.jpeg","FIAT TORO ENDURANCE Diesel 4x4 2019/2020
Carro completo com todos acessórios
Multimídia 
Câmera de Re
Capota marítima 
Farol de Milha
Bancos em Couro
Rodas Liga Leve Aro 17

Todas as revisões feitas na Concessionária",listings,,,,on,,,33,"Endurance Diesel",2.0,"Fiat Toro  2.0 Endurance Diesel     ",93000,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
3,publish,20210531,25627,"Fiat Strada",Usado,80900,Fiat,Strada,,2019,2020,54650,Manual,Flex,Cinza,3,Picape,"Ar condicionado,Direção hidráulica,Vidro elétrico, Som mp3,Air bag,ABS, Rodas de liga leve","http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.39-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.40.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.39.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.40-3.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.40-2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.40-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.42.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.41.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.41-2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.41-3.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.41-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-28-at-08.49.42-1.jpeg","STRADA 1.4 CD FREEDOM 3PORTAS ANO 2019/2020 - R$ 80.900
- ar condicionado
- direção hidráulica
- computador de bordo
- cd player com MP3 
- vidros elétricos dianteiros
- retrovisores elétricos
- faróis de neblina
- airbag motorista
- airbag passageiro 
- freios ABS
- volante com regulagem de altura 
- encosto cabeça traseiro
- capota maritima
- engate de reboque
- rodas de liga leve - 175/70 R14
- km - 54650
Tel.: (38) 3676-7522
       (38) 9.9810-7913 (Waldeon)
       (38) 9.9928-0185 (Nelson) 
       (38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,UNAI-MG,,,on,,,3,"1.4 CD FREEDOM",1.4,"Fiat Strada  1.4 CD Freedom    ",54650,"ABS|Air bag|Ar condicionado|Direção hidráulica|Rodas de liga leve|Som mp3|Vidro elétrico"
3,publish,20210531,25641,"Volkswagen Saveiro",Usado,67700,Volkswagen,Saveiro,,2015,2016,139916,Manual,Flex,Branco,2,Picape,"Ar condicionado,Direção hidráulica,Vidro elétrico, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro","http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.19.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.19-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.18.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.20-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.20-2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.20.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.21.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.22-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.21-2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.22.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.21-1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-29-at-10.08.22-2.jpeg","SAVEIRO CROSS 1.6 CD MSI ANO 2015/2016 - R$ 69.900
- ar condicionado
- direção hidráulica
- computador de bordo
- cd player com MP3 
- Comando de áudio no volante
- vidros elétricos dianteiros
- retrovisores elétricos
- seta retrovisores
- faróis de neblina
- airbag motorista
- airbag passageiro 
- freios ABS
- volante com regulagem de altura 
- banco com regulagem de altura
- bancos de couro
- encosto cabeça traseiro
- capota maritima
- Sensor de estacionamento traseiro
- engate de reboque
- rodas de liga leve - 205/60 R15
- km - 139916
Tel.: (38) 3676-7522
       (38) 9.9810-7913 (Waldeon)
       (38) 9.9928-0185 (Nelson) 
       (38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,UNAI-MG,,,on,,,3,"CROSS 1.6 CD MS",1.6,"Volkswagen Saveiro  Cross 1.6 CD MS   ",139916,"ABS|Air bag|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Som mp3|Vidro elétrico"
46,publish,20210601,25682,"Volkswagen Saveiro",Usado,79900,Volkswagen,Saveiro,,2017,2017,69540,Manual,Flex,Prata,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/06/E91EEED9-EF65-43CC-9570-17A896B03987.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/FBB29033-5FF5-4A5A-B7F8-9C6A73E5A80D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/1A973AE4-AFBC-4536-B985-7CCF66A975F8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/A83C62F9-1C19-4A83-9B3E-9DB73E75DA37.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/0EEDFD29-2800-4791-A998-513BD3FDFB3B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/8080B01F-F59B-4723-A153-60433D313772.jpeg",N/A,listings,Unai,,,on,,,46,CROSS,1.6,"Volkswagen Saveiro  1.6 Cross      ",69540,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210601,25690,"Hyundai HB20",Usado,48900,Hyundai,HB20,,2016,2016,91345,Manual,Flex,Bege,4,Hatchback,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/06/E79E1516-E290-41A1-BF80-A42154C5C942.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/EB2FC8E2-AFA1-490C-970A-86CCEB62A606.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/A96B998D-9E26-4131-B1EB-403A1810C7A6.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/9C6DF224-3F41-4453-95E3-A3D5436E0567.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/7AB8876D-1F55-4309-A5B7-0B61C772DADC.jpeg",N/A,listings,Unai,,,on,,,46,COMFORT,1.0,"Hyundai HB20  1.0 Comfort      ",91345,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210601,25697,"Hyundai HB20S",Usado,62900,Hyundai,HB20S,,2016,2017,49876,Automático,Flex,Bege,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/06/AD73EBE3-85EE-413C-8D89-264B50A5B9FA.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/BFF28E25-76C4-48C2-8BA6-F70EF3B6E2A4.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/2B1C2307-B891-4A90-877E-6CB17A7C766F.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/8EF3AFB8-752D-4BF1-A94C-55C1CFC060AF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/4AE3CBAC-81D0-4B1C-9E69-76A52E6B6578.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/7505DFA1-9688-420C-B340-5C5D52C370D9.jpeg",N/A,listings,Unai,,,on,,,46,PREMIUM,1.6,"Hyundai HB20S  1.6 Premium      ",49876,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210601,25705,"Volkswagen Polo",Usado,60900,Volkswagen,Polo,,2018,2018,58765,Manual,Flex,Branco,4,Hatchback,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/06/7B9BCBA4-55DA-4DB4-A735-03ECEBED9ED7.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/6F5856D0-9BC5-4BED-AD61-91CB6A0742B5.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/DBECC579-269F-48ED-AAB0-A0AC46DA9E95.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/FF467A53-E7FA-458F-80DF-C02B0735AD66.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/2DED9CD3-8906-4267-BFCA-E7A591D4F97B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/2EB00851-D0F4-405F-B590-FA3510B187F2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/8DF34EDC-1C77-449F-AE2F-C11B1778AC7A.jpeg",N/A,listings,Unai,,,on,,,46,MSI,1.6,"Volkswagen Polo  1.6 MSI      ",58765,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210601,25714,"Fiat Palio",Usado,51900,Fiat,Palio,,2014,2015,80543,Manual,Flex,Prata,4,SUV,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/06/95E2E1CA-2CF8-4DEC-A8E0-E2161D92F2BB.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/8860F8BF-18AA-4001-80E3-87CF91C0CC92.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/8CEFC6FD-D11D-4C91-AAAA-B4C6BA8F4EDF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/15131FAE-57F3-44D2-A3CD-BCEBC6E4C070.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/78F8CBAA-6E74-4159-B2D7-004221F22ECF.jpeg",N/A,listings,Unai,,,on,,,46,"WEKEND ADVENTURE",1.8,"Fiat Palio  1.8 Wekend Adventure     ",80543,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210601,25721,"Renault Duster",Usado,48900,Renault,Duster,,2013,2013,149654,Manual,Flex,Prata,4,SUV,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/06/75C1B3A7-3C60-4B3B-9F21-B27481813EA3.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/CB0BFA01-F3A4-4FB1-86A7-526E5C0231A9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/685F3FB2-E784-43DB-B605-B5F091B7D5BE.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/2E1BC0B1-952D-4B95-8BC0-28382A1FB1FB.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/7D75DCBD-37EA-4EDA-B42C-745AF7660035.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/C9A3F464-2FB4-443A-BFBB-E5FFAA0076B9.jpeg",N/A,listings,Unai,,,on,,,46,DYNAMIQUE,1.6,"Renault Duster  1.6 Dynamique      ",149654,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210601,25729,"Fiat Siena",Usado,33900,Fiat,Siena,,2013,2014,105789,Manual,Flex,Branco,3,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/06/ACA0DCC2-339B-43E6-90BC-B449F9A74240.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/4D8154DD-94A8-4135-A368-D7E3C461DA6A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/1854B7F5-A4AF-4AA0-8CD2-37CB9A4C6E43.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/8D99B02C-FFE9-4B10-B127-854395DF0F1A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/BFAC36AA-A0AC-4261-91FE-D1F100600F6C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/7D3942C1-8562-49C0-95C1-1CF174238A2F.jpeg",N/A,listings,Unai,,,on,,,46,EL,1.0,"Fiat Siena  1.0 EL      ",105789,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210610,25938,"Volkswagen Gol",Usado,35900,Volkswagen,Gol,,2013,2014,105738,Manual,Flex,Prata,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/06/8948B31F-B8A2-4210-82EB-07CBA89BC9C9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/2B51A1F7-3251-4A86-B791-F40EB191D154.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/9CFF862E-D88D-467B-83D0-D35347774FF4.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/6512B709-D48A-463D-A128-774B7405AD73.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/6BB31159-013A-46A3-AEDA-82C96A563D18.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/5D9047C8-47B1-4C1D-9FBF-73529354B327.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/F5DBB0ED-F2F4-4BF7-BBA2-00E2C2521429.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/11D0460A-C928-4F64-9F80-9A76E85EC1E8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/E21120BF-03CE-4A0B-A23F-D032539F658C.jpeg",N/A,listings,Unai,,,on,,,46,TRACK,1.0,"Volkswagen Gol  1.0 Track      ",105738,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210610,25949,"Fiat Toro",Usado,160000,Fiat,Toro,,2019,2020,35654,Automático,Diesel,Preto,4,Picape,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/06/00B10D95-86F4-4A2A-99BC-2531FABD3656.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/FFFF1B7F-81DD-4C05-9D61-1F0BC6153F05.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/ED6CF623-50CC-4AF3-A449-114C99FA8B76.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/8B22F97D-9912-4E4C-87F0-A01751313F2A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/617978C9-0282-45A7-9A62-DBB0E6897D52.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/6C0D4D63-52DA-45E2-943B-65A78DB0D82D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/BC9A2006-F826-4C23-BAB7-0F5EA5B5BB88.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/50B20B41-91A3-4F24-94CA-81FC213ADBC5.jpeg",N/A,listings,Unai,,,on,,,46,ULTRA,2.0,"Fiat Toro  2.0 Ultra      ",35654,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210610,25959,"Fiat Linea",Usado,35900,Fiat,Linea,,2013,2013,117937,Manual,Flex,Preto,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/06/3BF6BE50-02FC-4C8B-92F1-1B66D7E339DA.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/5A0D796C-8C36-417F-A229-EB2029673C49.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/3BAE9D36-697D-4C08-B155-0DC13076321F.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/CC48C562-137E-4F23-A526-7384EB61C5F3.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/7B00EF1F-F907-46BB-BB79-C2BCF04A4093.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/B4210B62-7AD5-4A50-864C-33C1DBC720B9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/C4A0B33B-287B-4C19-AF18-1EADA481D06C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/06/9B5948CD-010D-43F8-AEF0-2C221E615AC8.jpeg",N/A,listings,Unai,,,on,,,46,ABSOLUT,1.8,"Fiat Linea  1.8 Absolut      ",117937,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
